2021-03-10T10:12:11,708 | WARN  | activator-1-thread-2 | MavenRepositoryURL               | 2 - org.ops4j.pax.url.mvn - 2.6.2 | Repository spec file:/root/system/ does not contain an identifier. Give your repository a name, for example: file:/root/system@snapshots@id=MyName
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.api/1.0.1
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.cm/1.3.1
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.core/1.10.2
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.core.compatibility/1.0.0
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.jmx/org.apache.aries.jmx.api/1.1.5
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.jmx/org.apache.aries.jmx.blueprint.api/1.2.0
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.jmx/org.apache.aries.jmx.blueprint.core/1.2.0
2021-03-10T10:15:44,283 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.jmx/org.apache.aries.jmx.core/1.1.8
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.jmx/org.apache.aries.jmx.whiteboard/1.2.0
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.proxy/org.apache.aries.proxy/1.1.7
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries.spifly/org.apache.aries.spifly.dynamic.bundle/1.2.3
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.aries/org.apache.aries.util/1.1.3
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-ahc/3.0.0
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-api/3.0.0
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-attachments/3.0.0
2021-03-10T10:15:44,284 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-base/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-bean/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-blueprint/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-browse/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-caffeine-lrucache/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-cloud/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-commands-core/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-controlbus/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-core/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-core-engine/3.0.0
2021-03-10T10:15:44,285 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-core-osgi/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-core-xml/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-csv/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-cxf/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-cxf-transport/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-dataformat/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-dataset/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-direct/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-directvm/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-file/3.0.0
2021-03-10T10:15:44,286 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-http/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-http-common/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-jackson/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-jaxp/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-jetty/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-jetty-common/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-jsonpath/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-language/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-log/3.0.0
2021-03-10T10:15:44,287 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-main/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-management/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-management-api/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-milo/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-mock/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-paho/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-ref/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-rest/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-saga/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-scheduler/3.0.0
2021-03-10T10:15:44,288 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-seda/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-spring/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-stub/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-support/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-timer/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-util/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-util-json/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-validator/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-vm/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-xpath/3.0.0
2021-03-10T10:15:44,289 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/camel-xslt/3.0.0
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel.karaf/camel-karaf-commands/3.0.0
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.camel/spi-annotations/3.0.0
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-cli/commons-cli/1.4
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-codec/commons-codec/1.11
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-fileupload/commons-fileupload/1.4
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.commons/commons-text/1.9
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.commons/commons-csv/1.6
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-io/commons-io/2.2
2021-03-10T10:15:44,290 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.commons/commons-lang3/3.11
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:commons-logging/commons-logging/1.2
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-core/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-bindings-soap/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-bindings-xml/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-databinding-jaxb/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-features-logging/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-frontend-jaxrs/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-frontend-jaxws/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-frontend-simple/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-management/3.3.4
2021-03-10T10:15:44,291 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-client/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-extension-providers/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-extension-search/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-json-basic/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-rs-service-description/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-security/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-transports-http/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-transports-http-jetty/3.3.4
2021-03-10T10:15:44,292 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf/cxf-rt-wsdl/3.3.4
2021-03-10T10:15:44,293 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.cxf.karaf/cxf-karaf-commands/3.3.4
2021-03-10T10:15:44,293 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.metatype/1.2.2
2021-03-10T10:15:44,293 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.felix/org.apache.felix.scr/2.1.20
2021-03-10T10:15:44,293 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-jaspic_1.0_spec/1.1
2021-03-10T10:15:44,293 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-jta_1.1_spec/1.1.1
2021-03-10T10:15:44,293 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 9 - org.apache.karaf.features.core - 4.2.9 |       mvn:org.apache.geronimo.specs/geronimo-osgi-registry/1.1
